6305,"When multiple catheterisation procedures are used (items 3557, 3559, 3560, 3562) and an angiogram investigation is performed at each level, the unit value of each such multiple procedure will be reduced by 20,00 radiological units for each procedure after the initial catheterisation. The first catheterisation is charged at 100% of the unit value",,
I.,Consultative Services ( Refer to Psychiatrists consultative service guide),,
I.a,General Practitioner visits,,
I.b,Specialists tiered consultation structure,,
I.b.1,New and established patients: Consultations/visits by psychiatrists (22) only - Refer to the Psychiatrist tariff file.,,
I.c,General practitioner and specialist services (Refer to the Medical Practitioner Consultative service guide),,
0190,New and established patient: Consultation/visit of new or established patient of an average duration and/or complexity.  Includes counselling  with the patient and/or family and co-ordination with other health care providers or liaison with third parties on behalf of the patient (for hospital consultation/visit - refer to item 0173-0175 or item 0109) - not appropriate for pre-anaesthetic assessment followed by the appropriate anaesthetics - refer to new anaesthetic structure ,,
0191,New and established patient: Consultation/visit of new or established patient of a moderately above average duration and/or complexity.  Includes counselling with the patient and/or family and co-ordination with other health care providers or liaison with third parties on behalf of the patient (for hospital consultation/visit - refer to item 0173-0175 or item 0109) - not appropriate for pre-anaesthetic assessment followed by the appropriate anaesthetics - refer to new anaesthetic structure ,,
0192,New and established patient: Consultation/visit of new or established patient of long duration and/or high complexity.  Includes counselling with the patient and/or family and co-ordination with other health care providers or liaison with third parties on behalf of the patient (for hospital consultation/visit - refer to item 0173-0175 or item 0109) - not appropriate for pre-anaesthetic assessment followed by the appropriate anaesthetics - refer to new anaesthetic structure ,,
0193,New and established patient: Consultation/visit of new or established patient of long duration and/or high complexity.  Includes counselling with the patient and/or family and co-ordination with other health care providers or liaison with third parties on behalf of the patient (for hospital consultation/visit - refer to item 0173-0175 or item 0109). Typically the doctor spends between 46 and 60 minutes with the patient and/or family.,,
0173,First hospital consultation/visit of an average duration and/or complexity. Includes counselling with the patient and/or family and co-ordination with other health care providers or liaison with third parties on behalf of the patient (not appropriate for pre-anaesthetic assessment followed by the appropriate anaesthetics - refer to new anaesthetic structure)  ,,
0174,First hospital consultation/visit of a moderately above average duration and/or complexity.  Includes counselling with the patient and/or family and co-ordination with other health care providers or liaison with third parties on behalf of the patient (not appropriate for pre-anaesthetic assessment followed by the appropriate anaesthetics - refer to new anaesthetic structure)  ,,
